"","ID","Gene Symbol","ENTREZ_GENE_ID"
"17102","217737_x_at","RTFDC1","51507"
"17103","217738_at","NAMPT","10135"
"17104","217739_s_at","NAMPT","10135"
"17105","217740_x_at","RPL7A /// SNORD24 /// SNORD36A /// SNORD36B","6130 /// 26814 /// 26815 /// 26820"
"17106","217741_s_at","ZFAND5","7763"
"17107","217742_s_at","WAC","51322"
"17108","217743_s_at","TMEM30A","55754"
"17109","217744_s_at","PERP","64065"
"17110","217745_s_at","NAA50","80218"
"17111","217746_s_at","PDCD6IP","10015"
"17112","217747_s_at","RPS9","6203"
"17113","217748_at","ADIPOR1","51094"
"17114","217749_at","COPG1","22820"
"17115","217750_s_at","UBE2Z","65264"
"17116","217751_at","GSTK1","373156"
"17117","217752_s_at","CNDP2","55748"
"17118","217753_s_at","LOC100996747 /// LOC101929876 /// RPS26 /// RPS26P11","6231 /// 441502 /// 100996747 /// 101929876"
"17119","217754_at","DDX56","54606"
"17120","217755_at","HN1","51155"
"17121","217756_x_at","HYPK /// MIR1282 /// SERF2","10169 /// 25764 /// 100302254"
"17122","217757_at","A2M","2"
"17123","217758_s_at","TM9SF3","56889"
"17124","217759_at","TRIM44","54765"
"17125","217760_at","TRIM44","54765"
"17126","217761_at","ADI1","55256"
"17127","217762_s_at","RAB31","11031"
"17128","217763_s_at","RAB31","11031"
"17129","217764_s_at","RAB31","11031"
"17130","217765_at","NRBP1","29959"
"17131","217766_s_at","TMEM50A","23585"
"17132","217767_at","C3","718"
"17133","217768_at","C14orf166","51637"
"17134","217769_s_at","POMP","51371"
"17135","217770_at","PIGT","51604"
"17136","217771_at","GOLM1","51280"
"17137","217772_s_at","MTCH2","23788"
"17138","217773_s_at","NDUFA4","4697"
"17139","217774_s_at","TRMT112","51504"
"17140","217775_s_at","RDH11","51109"
"17141","217776_at","RDH11","51109"
"17142","217777_s_at","PTPLAD1","51495"
"17143","217778_at","SLC39A1","27173"
"17144","217779_s_at","PNRC2","55629"
"17145","217780_at","WDR83OS","51398"
"17146","217781_s_at","ZNF106","64397"
"17147","217782_s_at","GPS1","2873"
"17148","217783_s_at","YPEL5","51646"
"17149","217784_at","YKT6","10652"
"17150","217785_s_at","YKT6","10652"
"17151","217786_at","PRMT5","10419"
"17152","217787_s_at","GALNT2","2590"
"17153","217788_s_at","GALNT2","2590"
"17154","217789_at","SNX6","58533"
"17155","217790_s_at","SSR3","6747"
"17156","217791_s_at","ALDH18A1","5832"
"17157","217792_at","SNX5","27131"
"17158","217793_at","RAB11B","9230"
"17159","217794_at","PRR13","54458"
"17160","217795_s_at","TMEM43","79188"
"17161","217796_s_at","NPLOC4","55666"
"17162","217797_at","UFC1","51506"
"17163","217798_at","CNOT2","4848"
"17164","217799_x_at","UBE2H","7328"
"17165","217800_s_at","NDFIP1","80762"
"17166","217801_at","ATP5E","514"
"17167","217802_s_at","NUCKS1","64710"
"17168","217803_at","GOLPH3","64083"
"17169","217804_s_at","ILF3","3609"
"17170","217805_at","ILF3","3609"
"17171","217806_s_at","POLDIP2","26073"
"17172","217807_s_at","GLTSCR2 /// SNORD23","29997 /// 692091"
"17173","217808_s_at","MAPKAP1","79109"
"17174","217809_at","BZW2","28969"
"17175","217810_x_at","LARS","51520"
"17176","217811_at","SELT","51714"
"17177","217812_at","YTHDF2","51441"
"17178","217813_s_at","SPIN1","10927"
"17179","217814_at","CCDC47","57003"
"17180","217815_at","SUPT16H","11198"
"17181","217816_s_at","PCNP","57092"
"17182","217817_at","ARPC4","10093"
"17183","217818_s_at","ARPC4","10093"
"17184","217819_at","GOLGA7","51125"
"17185","217820_s_at","ENAH","55740"
"17186","217821_s_at","WBP11","51729"
"17187","217822_at","WBP11","51729"
"17188","217823_s_at","UBE2J1","51465"
"17189","217824_at","UBE2J1","51465"
"17190","217825_s_at","UBE2J1","51465"
"17191","217826_s_at","UBE2J1","51465"
"17192","217827_s_at","SPG21","51324"
"17193","217828_at","SLTM","79811"
"17194","217829_s_at","USP39","10713"
"17195","217830_s_at","NSFL1C","55968"
"17196","217831_s_at","NSFL1C","55968"
"17197","217832_at","SYNCRIP","10492"
"17198","217833_at","SYNCRIP","10492"
"17199","217834_s_at","SYNCRIP","10492"
"17200","217835_x_at","C20orf24 /// TGIF2-C20orf24","55969 /// 100527943"
"17201","217836_s_at","YY1AP1","55249"
"17202","217837_s_at","CHMP3 /// RNF103-CHMP3","51652 /// 100526767"
"17203","217838_s_at","EVL","51466"
"17204","217839_at","TFG","10342"
"17205","217840_at","DDX41","51428"
"17206","217841_s_at","PPME1","51400"
"17207","217842_at","C7orf55-LUC7L2 /// LUC7L2","51631 /// 100996928"
"17208","217843_s_at","MED4","29079"
"17209","217844_at","CTDSP1","58190"
"17210","217845_x_at","HIGD1A","25994"
"17211","217846_at","MIR6890 /// QARS","5859 /// 102465536"
"17212","217847_s_at","THRAP3","9967"
"17213","217848_s_at","PPA1","5464"
"17214","217849_s_at","CDC42BPB","9578"
"17215","217850_at","GNL3 /// SNORD19B","26354 /// 100113381"
"17216","217851_s_at","SLMO2","51012"
"17217","217852_s_at","ARL8B","55207"
"17218","217853_at","TNS3","64759"
"17219","217854_s_at","POLR2E","5434"
"17220","217855_x_at","SDF4","51150"
"17221","217856_at","RBM8A","9939"
"17222","217857_s_at","RBM8A","9939"
"17223","217858_s_at","ARMCX3","51566"
"17224","217859_s_at","SLC39A9","55334"
"17225","217860_at","NDUFA10","4705"
"17226","217861_s_at","PREB","10113"
"17227","217862_at","PIAS1","8554"
"17228","217863_at","PIAS1","8554"
"17229","217864_s_at","PIAS1","8554"
"17230","217865_at","RNF130","55819"
"17231","217866_at","CPSF7","79869"
"17232","217867_x_at","BACE2","25825"
"17233","217868_s_at","METTL9","51108"
"17234","217869_at","HSD17B12","51144"
"17235","217870_s_at","CMPK1","51727"
"17236","217871_s_at","MIF","4282"
"17237","217872_at","PIH1D1","55011"
"17238","217873_at","CAB39","51719"
"17239","217874_at","SUCLG1","8802"
"17240","217875_s_at","PMEPA1","56937"
"17241","217876_at","GTF3C5","9328"
"17242","217877_s_at","GPBP1L1","60313"
"17243","217878_s_at","CDC27","996"
"17244","217879_at","CDC27","996"
"17245","217880_at","CDC27","996"
"17246","217881_s_at","CDC27","996"
"17247","217882_at","EMC3","55831"
"17248","217883_at","MMADHC","27249"
"17249","217884_at","NAT10","55226"
"17250","217885_at","IPO9","55705"
"17251","217886_at","EPS15","2060"
"17252","217887_s_at","EPS15","2060"
"17253","217888_s_at","ARFGAP1","55738"
"17254","217889_s_at","CYBRD1","79901"
"17255","217890_s_at","PARVA","55742"
"17256","217891_at","C16orf58","64755"
"17257","217892_s_at","LIMA1","51474"
"17258","217893_s_at","AKIRIN1","79647"
"17259","217894_at","KCTD3","51133"
"17260","217895_at","PTCD3","55037"
"17261","217896_s_at","FAM192A","80011"
"17262","217897_at","FXYD6","53826"
"17263","217898_at","EMC7","56851"
"17264","217899_at","TMEM214","54867"
"17265","217900_at","IARS2","55699"
"17266","217901_at","DSG2","1829"
"17267","217902_s_at","HERC2","8924"
"17268","217903_at","STRN4","29888"
"17269","217904_s_at","BACE1","23621"
"17270","217905_at","MCMBP","79892"
"17271","217906_at","KLHDC2","23588"
"17272","217907_at","MRPL18","29074"
"17273","217908_s_at","DCAF6","55827"
"17274","217909_s_at","MLX","6945"
"17275","217910_x_at","MLX","6945"
"17276","217911_s_at","BAG3","9531"
"17277","217912_at","DUS1L","64118"
"17278","217913_at","VPS4A","27183"
"17279","217914_at","TPCN1","53373"
"17280","217915_s_at","RSL24D1","51187"
"17281","217916_s_at","FAM49B","51571"
"17282","217917_s_at","DYNLRB1","83658"
"17283","217918_at","DYNLRB1","83658"
"17284","217919_s_at","MRPL42","28977"
"17285","217920_at","MAN1A2","10905"
"17286","217921_at","MAN1A2","10905"
"17287","217922_at","MAN1A2","10905"
"17288","217923_at","PEF1","553115"
"17289","217924_at","C6orf106","64771"
"17290","217925_s_at","C6orf106","64771"
"17291","217926_at","C19orf53","28974"
"17292","217927_at","SPCS1","28972"
"17293","217928_s_at","PPP6R3","55291"
"17294","217929_s_at","KIAA0319L","79932"
"17295","217930_s_at","TOLLIP","54472"
"17296","217931_at","CNPY3","10695"
"17297","217932_at","MRPS7","51081"
"17298","217933_s_at","LAP3","51056"
"17299","217934_x_at","STUB1","10273"
"17300","217935_s_at","UQCC1","55245"
"17301","217936_at","ARHGAP5","394"
"17302","217937_s_at","HDAC7","51564"
"17303","217938_s_at","KCMF1","56888"
"17304","217939_s_at","AFTPH","54812"
"17305","217940_s_at","CARKD","55739"
"17306","217941_s_at","ERBB2IP","55914"
"17307","217942_at","MRPS35","60488"
"17308","217943_s_at","MAP7D1","55700"
"17309","217944_at","POMGNT1","55624"
"17310","217945_at","BTBD1","53339"
"17311","217946_s_at","SAE1","10055"
"17312","217947_at","CMTM6","54918"
"17313","217948_at","FAM127B","26071"
"17314","217949_s_at","VKORC1","79001"
"17315","217950_at","NOSIP","51070"
"17316","217951_s_at","PHF3","23469"
"17317","217952_x_at","PHF3","23469"
"17318","217953_at","PHF3","23469"
"17319","217954_s_at","PHF3","23469"
"17320","217955_at","BCL2L13","23786"
"17321","217956_s_at","ENOPH1","58478"
"17322","217957_at","C16orf80","29105"
"17323","217958_at","MIR3656 /// TRAPPC4","51399 /// 100500840"
"17324","217959_s_at","MIR3656 /// TRAPPC4","51399 /// 100500840"
"17325","217960_s_at","TOMM22","56993"
"17326","217961_at","SLC25A38","54977"
"17327","217962_at","NOP10","55505"
"17328","217963_s_at","NGFRAP1","27018"
"17329","217964_at","TTC19","54902"
"17330","217965_s_at","SAP30BP","29115"
"17331","217966_s_at","FAM129A","116496"
"17332","217967_s_at","FAM129A","116496"
"17333","217968_at","TSSC1","7260"
"17334","217969_at","VPS51","738"
"17335","217970_s_at","CNOT6","57472"
"17336","217971_at","LAMTOR3","8649"
"17337","217972_at","CHCHD3","54927"
"17338","217973_at","DCXR","51181"
"17339","217974_at","TM7SF3","51768"
"17340","217975_at","WBP5","51186"
"17341","217976_s_at","DYNC1LI1","51143"
"17342","217977_at","MSRB1","51734"
"17343","217978_s_at","UBE2Q1","55585"
"17344","217979_at","TSPAN13","27075"
"17345","217980_s_at","MRPL16","54948"
"17346","217981_s_at","TIMM10B","26515"
"17347","217982_s_at","MORF4L1","10933"
"17348","217983_s_at","RNASET2","8635"
"17349","217984_at","RNASET2","8635"
"17350","217985_s_at","BAZ1A","11177"
"17351","217986_s_at","BAZ1A","11177"
"17352","217987_at","ASNSD1","54529"
"17353","217988_at","CCNB1IP1","57820"
"17354","217989_at","HSD17B11","51170"
"17355","217990_at","GMPR2","51292"
"17356","217991_x_at","SSBP3","23648"
"17357","217992_s_at","EFHD2","79180"
"17358","217993_s_at","MAT2B","27430"
"17359","217994_x_at","CPSF3L /// MIR6727","54973 /// 102465435"
"17360","217995_at","SQRDL","58472"
"17361","217996_at","PHLDA1","22822"
"17362","217997_at","PHLDA1","22822"
"17363","217998_at","PHLDA1","22822"
"17364","217999_s_at","PHLDA1","22822"
"17365","218000_s_at","PHLDA1","22822"
"17366","218001_at","MRPS2","51116"
"17367","218002_s_at","CXCL14","9547"
"17368","218003_s_at","FKBP3","2287"
"17369","218004_at","BSDC1","55108"
"17370","218005_at","ZNF22","7570"
"17371","218006_s_at","ZNF22","7570"
"17372","218007_s_at","RPS27L","51065"
"17373","218008_at","TMEM248","55069"
"17374","218009_s_at","PRC1","9055"
"17375","218010_x_at","PPDPF","79144"
"17376","218011_at","UBL5","59286"
"17377","218012_at","TSPYL2","64061"
"17378","218013_x_at","DCTN4","51164"
"17379","218014_at","NUP85","79902"
"17380","218015_s_at","WRNIP1","56897"
"17381","218016_s_at","LOC101060521 /// POLR3E","55718 /// 101060521"
"17382","218017_s_at","HGSNAT","138050"
"17383","218018_at","PDXK","8566"
"17384","218019_s_at","PDXK","8566"
"17385","218020_s_at","ZFAND3","60685"
"17386","218021_at","DHRS4 /// DHRS4L2","10901 /// 317749"
"17387","218022_at","VRK3","51231"
"17388","218023_s_at","FAM53C","51307"
"17389","218024_at","MPC1","51660"
"17390","218025_s_at","ECI2","10455"
"17391","218026_at","COA3","28958"
"17392","218027_at","MRPL15","29088"
"17393","218028_at","ELOVL1 /// MIR6734","64834 /// 102466723"
"17394","218029_at","FAM65A","79567"
"17395","218030_at","GIT1","28964"
"17396","218031_s_at","FOXN3","1112"
"17397","218032_at","SNN","8303"
"17398","218033_s_at","SNN","8303"
"17399","218034_at","FIS1","51024"
"17400","218035_s_at","RBM47","54502"
"17401","218036_x_at","NMD3","51068"
"17402","218037_at","FAM134A","79137"
"17403","218038_at","ATP5SL","55101"
"17404","218039_at","NUSAP1","51203"
"17405","218040_at","PRPF38B","55119"
"17406","218041_x_at","SLC38A2","54407"
"17407","218042_at","COPS4","51138"
"17408","218043_s_at","AZI2","64343"
"17409","218044_x_at","PTMS","5763"
"17410","218045_x_at","PTMS","5763"
"17411","218046_s_at","MRPS16","51021"
"17412","218047_at","OSBPL9","114883"
"17413","218048_at","COMMD3","23412"
"17414","218049_s_at","MRPL13","28998"
"17415","218050_at","UFM1","51569"
"17416","218051_s_at","NT5DC2","64943"
"17417","218052_s_at","ATP13A1","57130"
"17418","218053_at","PRPF40A","55660"
"17419","218054_s_at","KXD1","79036"
"17420","218055_s_at","WDR41","55255"
"17421","218056_at","BFAR","51283"
"17422","218057_x_at","EMC8","10328"
"17423","218058_at","CXXC1","30827"
"17424","218059_at","ZNF706","51123"
"17425","218060_s_at","USB1","79650"
"17426","218061_at","MEA1","4201"
"17427","218062_x_at","CDC42EP4","23580"
"17428","218063_s_at","CDC42EP4","23580"
"17429","218064_s_at","AKAP8L","26993"
"17430","218065_s_at","TMEM9B","56674"
"17431","218066_at","SLC12A7","10723"
"17432","218067_s_at","ARGLU1","55082"
"17433","218068_s_at","ZNF672","79894"
"17434","218069_at","DCTPP1","79077"
"17435","218070_s_at","GMPPA","29926"
"17436","218071_s_at","MKRN2","23609"
"17437","218072_at","COMMD9","29099"
"17438","218073_s_at","NDC1","55706"
"17439","218074_at","FAM96B","51647"
"17440","218075_at","AAAS","8086"
"17441","218076_s_at","ARHGAP17","55114"
"17442","218077_s_at","ZDHHC3","51304"
"17443","218078_s_at","ZDHHC3","51304"
"17444","218079_s_at","GGNBP2","79893"
"17445","218080_x_at","FAF1","11124"
"17446","218081_at","C20orf27","54976"
"17447","218082_s_at","UBP1","7342"
"17448","218083_at","PTGES2","80142"
"17449","218084_x_at","FXYD5","53827"
"17450","218085_at","CHMP5","51510"
"17451","218086_at","NPDC1","56654"
"17452","218087_s_at","SORBS1","10580"
"17453","218088_s_at","RRAGC","64121"
"17454","218089_at","AAR2","25980"
"17455","218090_s_at","WDR11","55717"
"17456","218091_at","AGFG1","3267"
"17457","218092_s_at","AGFG1","3267"
"17458","218093_s_at","ANKRD10","55608"
"17459","218094_s_at","DBNDD2 /// SYS1 /// SYS1-DBNDD2","55861 /// 90196 /// 767557"
"17460","218095_s_at","TMEM165","55858"
"17461","218096_at","AGPAT5","55326"
"17462","218097_s_at","CUEDC2","79004"
"17463","218098_at","ARFGEF2","10564"
"17464","218099_at","TEX2","55852"
"17465","218100_s_at","IFT57","55081"
"17466","218101_s_at","NDUFC2 /// NDUFC2-KCTD14","4718 /// 100532726"
"17467","218102_at","DERA","51071"
"17468","218103_at","FTSJ3","117246"
"17469","218104_at","TEX10","54881"
"17470","218105_s_at","MRPL4","51073"
"17471","218106_s_at","MRPS10","55173"
"17472","218107_at","WDR26","80232"
"17473","218108_at","UBR7","55148"
"17474","218109_s_at","MFSD1","64747"
"17475","218110_at","XAB2","56949"
"17476","218111_s_at","CMAS","55907"
"17477","218112_at","MRPS34","65993"
"17478","218113_at","TMEM2","23670"
"17479","218114_at","GGA1","26088"
"17480","218115_at","ASF1B","55723"
"17481","218116_at","C9orf78","51759"
"17482","218117_at","RBX1","9978"
"17483","218118_s_at","TIMM23 /// TIMM23B","100287932 /// 100652748"
"17484","218119_at","TIMM23 /// TIMM23B","100287932 /// 100652748"
"17485","218120_s_at","HMOX2","3163"
"17486","218121_at","HMOX2","3163"
"17487","218122_s_at","SENP2","59343"
"17488","218123_at","C21orf59","56683"
"17489","218124_at","RETSAT","54884"
"17490","218125_s_at","CCDC25","55246"
"17491","218126_at","RMDN3","55177"
"17492","218127_at","NFYB","4801"
"17493","218128_at","NFYB","4801"
"17494","218129_s_at","NFYB","4801"
"17495","218130_at","C17orf62","79415"
"17496","218131_s_at","GATAD2A","54815"
"17497","218132_s_at","TSEN34","79042"
"17498","218133_s_at","NIF3L1","60491"
"17499","218134_s_at","RBM22","55696"
"17500","218135_at","ERGIC2","51290"
"17501","218136_s_at","SLC25A37","51312"
"17502","218137_s_at","SMAP1","60682"
"17503","218138_at","MKKS","8195"
"17504","218139_s_at","AP5M1","55745"
"17505","218140_x_at","SRPRB","58477"
"17506","218141_at","UBE2O","63893"
"17507","218142_s_at","CRBN","51185"
"17508","218143_s_at","SCAMP2","10066"
"17509","218144_s_at","INF2","64423"
"17510","218145_at","TRIB3","57761"
"17511","218146_at","GLT8D1","55830"
"17512","218147_s_at","GLT8D1","55830"
"17513","218148_at","CENPT","80152"
"17514","218149_s_at","ZNF395","55893"
"17515","218150_at","ARL5A /// LOC101929356","26225 /// 101929356"
"17516","218151_x_at","SLC52A2","79581"
"17517","218152_at","HMG20A","10363"
"17518","218153_at","CARS2","79587"
"17519","218154_at","GSDMD","79792"
"17520","218155_x_at","TSR1","55720"
"17521","218156_s_at","TSR1","55720"
"17522","218157_x_at","CDC42SE1","56882"
"17523","218158_s_at","APPL1","26060"
"17524","218159_at","DDRGK1","65992"
"17525","218160_at","NDUFA8","4702"
"17526","218161_s_at","CLN6","54982"
"17527","218162_at","OLFML3","56944"
"17528","218163_at","MCTS1","28985"
"17529","218164_at","SPATA20","64847"
"17530","218165_at","MEAF6","64769"
"17531","218166_s_at","RSF1","51773"
"17532","218167_at","AMZ2","51321"
"17533","218168_s_at","ADCK3","56997"
"17534","218169_at","VAC14","55697"
"17535","218170_at","ISOC1","51015"
"17536","218171_at","VPS4B","9525"
"17537","218172_s_at","DERL1","79139"
"17538","218173_s_at","WHSC1L1","54904"
"17539","218174_s_at","TMEM254","80195"
"17540","218175_at","CCDC92","80212"
"17541","218176_at","MAGEF1","64110"
"17542","218177_at","CHMP1B","57132"
"17543","218178_s_at","CHMP1B","57132"
"17544","218179_s_at","TRAPPC11","60684"
"17545","218180_s_at","EPS8L2","64787"
"17546","218181_s_at","MAP4K4","9448"
"17547","218182_s_at","CLDN1","9076"
"17548","218183_at","CDIP1","29965"
"17549","218184_at","TULP4","56995"
"17550","218185_s_at","ARMC1","55156"
"17551","218186_at","RAB25","57111"
"17552","218187_s_at","C8orf33","65265"
"17553","218188_s_at","TIMM13","26517"
"17554","218189_s_at","NANS","54187"
"17555","218190_s_at","UQCR10","29796"
"17556","218191_s_at","LMBRD1","55788"
"17557","218192_at","IP6K2","51447"
"17558","218193_s_at","GOLT1B","51026"
"17559","218194_at","REXO2","25996"
"17560","218195_at","C6orf211","79624"
"17561","218196_at","OSTM1","28962"
"17562","218197_s_at","OXR1","55074"
"17563","218198_at","DHX32","55760"
"17564","218199_s_at","NOL6","65083"
"17565","218200_s_at","NDUFB2","4708"
"17566","218201_at","NDUFB2","4708"
"17567","218202_x_at","MRPL44","65080"
"17568","218203_at","ALG5","29880"
"17569","218204_s_at","FYCO1","79443"
"17570","218205_s_at","MKNK2","2872"
"17571","218206_x_at","SCAND1","51282"
"17572","218207_s_at","STMN3","50861"
"17573","218208_at","PQLC1","80148"
"17574","218209_s_at","RPRD1A","55197"
"17575","218210_at","FN3KRP","79672"
"17576","218211_s_at","MLPH","79083"
"17577","218212_s_at","MOCS2","4338"
"17578","218213_s_at","TMEM258","746"
"17579","218214_at","ATG101","60673"
"17580","218215_s_at","NR1H2","7376"
"17581","218216_x_at","ARL6IP4","51329"
"17582","218217_at","SCPEP1","59342"
"17583","218218_at","APPL2","55198"
"17584","218219_s_at","LANCL2","55915"
"17585","218220_at","C12orf10","60314"
"17586","218221_at","ARNT","405"
"17587","218222_x_at","ARNT","405"
"17588","218223_s_at","PLEKHO1","51177"
"17589","218224_at","PNMA1","9240"
"17590","218225_at","ECSIT","51295"
"17591","218226_s_at","NDUFB4","4710"
"17592","218227_at","NUBP2","10101"
"17593","218228_s_at","TNKS2","80351"
"17594","218229_s_at","POGK","57645"
"17595","218230_at","ARFIP1","27236"
"17596","218231_at","NAGK","55577"
